Temperature (K),Sample Position (deg),Magnetic Field (Oe),Res. ch2 (ohm-cm),Abs. Magnetic Field (Oe),Zeroed Res.,Normed Res.,Rel. Norm. Res.,L (cm),H (cm),W (cm)
4.99936615,0.0,-0.08950000000004366,0.00027968902798659894,4999.9435,1.8331971889551813e-08,0.059767458987304935,0.002002080076677325,0.2107,0.08766,0.09315
5.0003706,2.0216,-0.08950000000004366,0.00027955384746244417,4999.9435,-1.1684855226522066e-07,-0.380959620564216,-0.012761319943552828,0.2107,0.08766,0.09315
4.9993627,3.99,-0.08950000000004366,0.00027968792208109787,4999.9435,1.7226066388478876e-08,0.05616189150785209,0.0018813013964717384,0.2107,0.08766,0.09315
4.9992017749999995,6.0116,-0.08950000000004366,0.00027969641442481945,4999.9435,2.5718410110061023e-08,0.08384935514481312,0.0028087712983302375,0.2107,0.08766,0.09315
4.99982095,7.98,-0.08950000000004366,0.00027976574807398466,4999.9435,9.505205927527131e-08,0.30989683426426784,0.01038087093241912,0.2107,0.08766,0.09315
4.999295125,10.0016003,-0.08950000000004366,0.000279812273510884,4999.9435,1.415774961746304e-07,0.4615830335723594,0.01546202918621307,0.2107,0.08766,0.09315
4.99972545,12.0232,-0.08950000000004366,0.00027967235506163744,4999.9435,1.6590469280493292e-09,0.00540896635820811,0.00018118862612992407,0.2107,0.08766,0.09315
4.9995829,13.9916,-0.08950000000004366,0.0002796487100317978,4999.9435,-2.1985982911587165e-08,-0.07168057751129353,-0.002401143675031729,0.2107,0.08766,0.09315
4.99977995,16.0131989,-0.08950000000004366,0.0002796652717784958,4999.9435,-5.424236213566035e-09,-0.017684557743432597,-0.0005923942781388213,0.2107,0.08766,0.09315
4.999775875,17.9815998,-0.08950000000004366,0.00027969367817093057,4999.9435,2.2982156221173534e-08,0.07492838673681852,0.0025099382306887387,0.2107,0.08766,0.09315
4.99952245,20.0032005,-0.08950000000004366,0.0002797648779142074,4999.9435,9.418189949803035e-08,0.3070598651093952,0.010285838626891038,0.2107,0.08766,0.09315
4.999744424999999,22.0247993,-0.08950000000004366,0.0002795745875428233,4999.9435,-9.610847188608936e-08,-0.31334104079977565,-0.010496244371436607,0.2107,0.08766,0.09315
4.999440075,23.9932003,-0.08950000000004366,0.00027976722608689985,4999.9435,9.653007219045332e-08,0.3147155780864311,0.01054228838540159,0.2107,0.08766,0.09315
4.999121325,26.0147991,-0.08950000000004366,0.00027981791713084763,4999.9435,1.4722111613824085e-07,0.4799828449372932,0.01607838290732709,0.2107,0.08766,0.09315
5.003284225,27.9832001,-0.08950000000004366,0.0002796222520617562,4999.9435,-4.8443952953172546e-08,-0.15794110905013267,-0.00529068414611297,0.2107,0.08766,0.09315
5.002975,30.0047989,-0.08950000000004366,0.00027970692463612906,4999.9435,3.6228621419671925e-08,0.1181156428731452,0.003956617519752473,0.2107,0.08766,0.09315
5.001071424999999,32.0263977,-0.08950000000004366,0.00027965904308837046,4999.9435,-1.1652926338928324e-08,-0.03799186477265602,-0.001272644961421399,0.2107,0.08766,0.09315
5.001074325,33.9948006,-0.08950000000004366,0.00027971947806174893,4999.9435,4.8782047039537015e-08,0.15904339223943625,0.005327608239081852,0.2107,0.08766,0.09315
5.00186135,36.0163994,-0.08950000000004366,0.0002796179469043682,4999.9435,-5.274911034120096e-08,-0.17197715051763746,-0.0057608610526379235,0.2107,0.08766,0.09315
5.0088588000000005,37.9847984,-0.08950000000004366,0.00027965965393184593,4999.9435,-1.1042082863463223e-08,-0.036000340751809634,-0.0012059332317959554,0.2107,0.08766,0.09315
5.002634649999999,40.0064011,-0.08950000000004366,0.00027946954977588835,4999.9435,-2.0114623882104077e-07,-0.6557941312379525,-0.021967679181949175,0.2107,0.08766,0.09315
5.002058625,41.9748001,-0.08950000000004366,0.00027953185798564696,4999.9435,-1.388380290624357e-07,-0.4526515891395603,-0.015162845194491823,0.2107,0.08766,0.09315
5.001297125,43.9963989,-0.08950000000004366,0.00027962133709322787,4999.9435,-4.935892148152411e-08,-0.16092416751882335,-0.00539061012638591,0.2107,0.08766,0.09315
5.00139665,46.0179977,-0.08950000000004366,0.0002795760552440915,4999.9435,-9.464077061789719e-08,-0.30855591588900233,-0.010335953078974155,0.2107,0.08766,0.09315
5.000821725,47.9864006,-0.08950000000004366,0.00027960710275974653,4999.9435,-6.359325496285793e-08,-0.20733215612380915,-0.0069451769585553305,0.2107,0.08766,0.09315
5.00086295,50.0079994,-0.08950000000004366,0.00027948810441356004,4999.9435,-1.8259160114935486e-07,-0.5953007182680778,-0.019941281223439262,0.2107,0.08766,0.09315
5.000390299999999,51.9763985,-0.08950000000004366,0.0002795160064405245,4999.9435,-1.5468957418490227e-07,-0.5043321491306217,-0.016894031717439185,0.2107,0.08766,0.09315
5.000713825,53.9979973,-0.08950000000004366,0.0002795814780035407,4999.9435,-8.921801116867998e-08,-0.2908761728187093,-0.00974372008192929,0.2107,0.08766,0.09315
5.000913025,56.0195999,-0.08950000000004366,0.00027959213192466504,4999.9435,-7.856409004435017e-08,-0.25614135008994005,-0.008580178955528737,0.2107,0.08766,0.09315
5.00040315,57.987999,-0.08950000000004366,0.0002796540453289005,4999.9435,-1.6650685808871496e-08,-0.054285986646063836,-0.0018184626575799589,0.2107,0.08766,0.09315
5.000398049999999,60.0095978,-0.08950000000004366,0.00027974267989186116,4999.9435,7.198387715176731e-08,0.23468797854024165,0.007861537599764717,0.2107,0.08766,0.09315
5.00026475,61.9780006,-0.08950000000004366,0.00027979479461017615,4999.9435,1.2409859546675273e-07,0.4045968300425222,0.013553115127196444,0.2107,0.08766,0.09315
5.00073015,63.9995995,-0.08950000000004366,0.0002798308429338101,4999.9435,1.601469191007173e-07,0.5221246506902304,0.017490041878993973,0.2107,0.08766,0.09315
5.000234125,66.0212021,-0.08950000000004366,0.00027957821331827916,4999.9435,-9.248269643022866e-08,-0.3015199782779179,-0.010100264449231858,0.2107,0.08766,0.09315
5.000427975,67.9896011,-0.08950000000004366,0.00027980060062331516,4999.9435,1.2990460860576748e-07,0.42352608949461606,0.014187204209406593,0.2107,0.08766,0.09315
4.9997089,70.0112,-0.08950000000004366,0.00027965566706840666,4999.9435,-1.5028946302730883e-08,-0.04899865312813529,-0.001641348467444463,0.2107,0.08766,0.09315
5.000142800000001,71.979599,-0.08950000000004366,0.00027962380126858317,4999.9435,-4.689474612622202e-08,-0.15289025276197796,-0.005121491429607775,0.2107,0.08766,0.09315
5.0006071500000004,74.0011978,-0.08950000000004366,0.00027967099879595294,4999.9435,3.027812435453178e-10,0.0009871532459655326,3.306748989939053e-05,0.2107,0.08766,0.09315
5.0001368500000005,76.0227966,-0.08950000000004366,0.00027972795994437617,4999.9435,5.7263929666780296e-08,0.18669674972400804,0.006253935658905015,0.2107,0.08766,0.09315
5.000185725,77.9911957,-0.08950000000004366,0.0002796983869563477,4999.9435,2.7690941638313683e-08,0.09028037074566068,0.003024196354463087,0.2107,0.08766,0.09315
5.000355975,80.0128021,-0.08950000000004366,0.0002796361317052434,4999.9435,-3.4564309466010926e-08,-0.1126895110291831,-0.0037748538871287666,0.2107,0.08766,0.09315
5.0001725,81.9812012,-0.08950000000004366,0.0002797344149855946,4999.9435,6.371897088523065e-08,0.20774202590103402,0.006958906705961663,0.2107,0.08766,0.09315
5.000004675,84.0028,-0.08950000000004366,0.00027979452082010827,4999.9435,1.2382480539887847e-07,0.40370419630124244,0.01352321383543221,0.2107,0.08766,0.09315
