Temperature (K),Sample Position (deg),Magnetic Field (Oe),Res. ch2 (ohm-cm),Abs. Magnetic Field (Oe),Zeroed Res.,Normed Res.,Rel. Norm. Res.,L (cm),H (cm),W (cm)
1.899830175,0.0,-0.020500000000083674,0.00017918505941887818,5000.1085,-3.868720396639556e-07,-0.5213665396926931,-0.04649094330908592,0.2107,0.08766,0.09315
1.89922015,1.0108,-0.020500000000083674,0.00017920258535409383,5000.1085,-3.693461044483061e-07,-0.497747783976466,-0.04438482765064439,0.2107,0.08766,0.09315
1.899204225,2.0216,-0.020500000000083674,0.0001793997528182415,5000.1085,-1.7217864030062919e-07,-0.2320358482885097,-0.02069094321782759,0.2107,0.08766,0.09315
1.8990547750000002,2.9791999,-0.020500000000083674,0.0001794217283084257,5000.1085,-1.5020315011644294e-07,-0.20242066781350837,-0.018050118439614588,0.2107,0.08766,0.09315
1.8985010500000001,3.99,-0.020500000000083674,0.0001794795977936113,5000.1085,-9.23336649308478e-08,-0.12443309013480458,-0.01109586308059089,0.2107,0.08766,0.09315
1.899078075,5.0008001,-0.020500000000083674,0.00017950409239226166,5000.1085,-6.783906628048358e-08,-0.09142304332295811,-0.008152313584943548,0.2107,0.08766,0.09315
1.898482075,6.0116,-0.020500000000083674,0.00017953767036479502,5000.1085,-3.426109374712037e-08,-0.04617182443202381,-0.0041172025987926495,0.2107,0.08766,0.09315
1.8990920249999999,7.0223999,-0.020500000000083674,0.00017958715430753912,5000.1085,1.522284899697912e-08,0.020515010887613754,0.001829350630601464,0.2107,0.08766,0.09315
1.89947915,7.98,-0.020500000000083674,0.0001795476653792678,5000.1085,-2.426607927433471e-08,-0.03270208359890215,-0.00291608800898823,0.2107,0.08766,0.09315
1.90066935,8.9907999,-0.020500000000083674,0.00017955460603301097,5000.1085,-1.7325425531164234e-08,-0.02334853965081757,-0.0020820201348094257,0.2107,0.08766,0.09315
1.899674275,10.0016003,-0.020500000000083674,0.0001794735837923333,5000.1085,-9.834766620883542e-08,-0.1325378346356876,-0.011818573857825029,0.2107,0.08766,0.09315
1.89940785,11.0123997,-0.020500000000083674,0.00017966457190722943,5000.1085,9.264044868728671e-08,0.12484652602349641,0.011132729705124262,0.2107,0.08766,0.09315
1.8989452,12.0232,-0.020500000000083674,0.0001796172676957742,5000.1085,4.5336237232071214e-08,0.061097196760208826,0.005448117772569718,0.2107,0.08766,0.09315
1.899762275,12.9807997,-0.020500000000083674,0.00017992072586545032,5000.1085,3.487944069081796e-07,0.4700513719002306,0.04191510198612378,0.2107,0.08766,0.09315
1.8998327750000001,13.9916,-0.020500000000083674,0.00017984211175820226,5000.1085,2.70180299660126e-07,0.3641073881929825,0.03246793695828066,0.2107,0.08766,0.09315
1.899437925,15.0023994,-0.020500000000083674,0.00017987874103904232,5000.1085,3.068095805001795e-07,0.41347069038354356,0.0368697278462102,0.2107,0.08766,0.09315
1.8997082500000002,16.0131989,-0.020500000000083674,0.00017982827599984726,5000.1085,2.5634454130511915e-07,0.3454616843994492,0.03080527491147168,0.2107,0.08766,0.09315
1.89923325,17.0240002,-0.020500000000083674,0.00017976551540358843,5000.1085,1.9358394504629187e-07,0.26088262066318824,0.023263248030314737,0.2107,0.08766,0.09315
1.899227,17.9815998,-0.020500000000083674,0.00017976317308737006,5000.1085,1.9124162882792027e-07,0.25772600768412873,0.022981768679636264,0.2107,0.08766,0.09315
